,review_body,review_date,hotelName,hotelUrl
955,"My boyfriend and I enjoyed our stay at this hotel! The flat was really new and everything was in good condition. There’s a small kitchen area for people to prepare food if needed and very good insulation and heating (which was great as it was the coldest week when we visited!). There was renovation work going on at the venue next door that got quite loud during our first night there but the hotel was very nice about it and refunded the first night and gave us a bottle of sparkling wine to make up for it which was a nice surprise and we were really grateful for that :) All the staff spoke perfect English so we checked in and out with no problems at all. The location of the hotel was also really convenient — only a two minute walk away from the subway and tram stations, and within walking distance to most of the tourist attractions such as the astrological clock and the Charles bridge. Thank you citynest for making our stay so memorable!! Will definitely be staying here again the next time we visit. ","January 27, 2019","16    City Nest
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g274707-d15598898-Reviews-City_Nest-Prague_Bohemia.html
956,"We really loved the 2 days stay in this beautiful stay. It was just at the right location of the city, everything was at walking distance from Charle's Bridge to Old Town.Host was extremely helpful and kind. Room was clean and comfortable with right kind of stuff required. We were initially facing one small issue of net not connecting to TV but to our surprize, they upgraded our room to a Suite which was again big and beautiful. Our stay in this place actually made our 2 days visit to Prague very special.Thanks to the owner, host and staff. We will definitely recommend our friends to stay here.","January 10, 2019","16    City Nest
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g274707-d15598898-Reviews-City_Nest-Prague_Bohemia.html
957,"Awesome place. The treatment was perfect and also was its location, you could walk anywhere and it was well connected by tram, bus and metro. The daily cleaning was good and the the heating too. I would definitely recommend it to everyone who wants to come to Prague","December 28, 2018","16    City Nest
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g274707-d15598898-Reviews-City_Nest-Prague_Bohemia.html
958,This was the perfect spot to stay for us. It is located closely to a variety of very lovely locations. Slept really well due to comfortable bed and quiet street/surrounding. Great design - love the details!,"July 14, 2019","17    MOOo by the Castle
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g274707-d12590190-Reviews-MOOo_by_the_Castle-Prague_Bohemia.html
959,The staff could not have been more helpful and efficient. It is so quiet but near everything and the streets around the hotel are beautiful. The rooms are spacious with great facilities and high specification. I cannot recommend Mooo by the Castle enough.,"July 12, 2019","17    MOOo by the Castle
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g274707-d12590190-Reviews-MOOo_by_the_Castle-Prague_Bohemia.html
960,"We spent four nights at MOOo by the Castle at the end of June. Our family of four, including two teenagers, stayed in a one bedroom apartment. The apartment was beautiful, immaculate, and very spacious The location is great, as it is away from the crowds, yet close enough to walk to everything. The staff was exceptional in every interaction we had with them and arranged for transfers for us upon arrival at the train station and departure from the apartments to the airport at a very reasonable rate. We were in Prague during some VERY hot days (100 degrees fahrenheit), and our second floor apartment was not air conditioned. We opened all of the windows and were given two Dyson fans, which did help cool down the apartment somewhat.If we ever find ourselves in Prague again during our travels, we would definitely stay at MOOo by the Castle.","July 9, 2019","17    MOOo by the Castle
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g274707-d12590190-Reviews-MOOo_by_the_Castle-Prague_Bohemia.html
961,"We wanted to be near but not in the center of town and this location was perfect. Our room was very spacious and clean. We had a separate bedroom, and living room. Good restaurants are very close as well as the castle. The management is very friendly and very helpful. A nice courtyard to relax in the afternoon with a local beer or drink. Security is also very tight. Note: if staying in the summer on very warm days, it might be better to stay upstairs where the rooms might be cooler than in the first floor since the rooms don’t have air conditioning. Enjoy ","July 9, 2019","17    MOOo by the Castle
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g274707-d12590190-Reviews-MOOo_by_the_Castle-Prague_Bohemia.html
962,"Mooo by the Castle is a wonderful place to stay while in Prague. Beautifully decorated with all the mod cons, the apartment felt like a luxurious version of home. I would definitely recommend it and plan to stay there again when I return to Prague. 10/10 from me ","June 27, 2019","17    MOOo by the Castle
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g274707-d12590190-Reviews-MOOo_by_the_Castle-Prague_Bohemia.html
963,"This was our first visit to Prague and we weren’t sure if we wanted to stay downtown or near the castle, and we really think that Mooo by the castle is the best location! We were close to the castle and shops and restaurants, but on a quiet little side street which was perfect. An easy walk to the Charles Bridge and then you are right at the Old Square! Location was exactly what we wanted! The building and courtyard are lovely...we returned home one afternoon to find a local show with singing and dancing being performed by local children and adults. Charming! The individual apartments are beautifully and tastefully decorated. The furniture was comfortable and modern. The kitchen had everything we needed. The beds were comfortable and it was all very clean. The bathroom was beautiful too, great shower! It was VERY hot in Prague during our visit so we were grateful to have air conditioning in our two units. If that is important to you, I suggest you request it when you book. Not all of the apts have it. I imagine there would be a nice breeze, though, as there are lots of large windows that you can open in your apt. I really can’t think of anything we would have changed! And if/when we return to Prague, we would definitely stay there again. ","June 26, 2019","17    MOOo by the Castle
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g274707-d12590190-Reviews-MOOo_by_the_Castle-Prague_Bohemia.html
964,"Our family stayed in a two-bedroom, two-full bath apartment and it was AWESOME. The location is close proximity to the castle is it also within walking distance of the Charles Bridge and to the shops and restaurants across the bridge. The staff is very helpful from making tour reservations, dinner recommendations an ensuring our family had all we needed during our stay. Everything in the apartment was working. looked to be new, and spotless and the cow-themed special touches were an extra whimsical bonus. We wouldn't hesitate to stay here again.","June 22, 2019","17    MOOo by the Castle
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g274707-d12590190-Reviews-MOOo_by_the_Castle-Prague_Bohemia.html
965,"The apartment is very nice near the embassies, they are very complete and luxuriously furnished.You lack nothing in its entirety. Super friendly staff who are happy to help you on your way and come up with nice addresses. Also very nice the cafe downstairs to have a drink, just a pity that you can not eat there.","June 11, 2019","17    MOOo by the Castle
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g274707-d12590190-Reviews-MOOo_by_the_Castle-Prague_Bohemia.html
966,"MOOo was recommended to us by friends and we couldn't be happier! Location was central to everything. Max could not have been more accommodating with recommendations for restaurants, arranging tours, etc. We will definitely be recommending MOOo to everyone.","June 7, 2019","17    MOOo by the Castle
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g274707-d12590190-Reviews-MOOo_by_the_Castle-Prague_Bohemia.html
967,"Beautiful apartment hotel, I was delighted with my stay. Grey staff, wonderful location, quiet and Peaceful. Rarely add such a good experience from a hotel. Well maintain, clean and nicely decorated. A must if you stay in Prague.","June 5, 2019","17    MOOo by the Castle
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g274707-d12590190-Reviews-MOOo_by_the_Castle-Prague_Bohemia.html
968,Was recommended and this hotel did not disappoint it’s just wonderful. Staff are really courteous and it feels very safe. Great little bar downstairs! Come stay here very centrally located in amongst the cobblestones,"June 4, 2019","17    MOOo by the Castle
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g274707-d12590190-Reviews-MOOo_by_the_Castle-Prague_Bohemia.html
969,"The hotel is designed wonderfully, we loved the fact the the kids had their living area and so did we. Two bedrooms, two Tv's. Worked great for us We also enjoyed the very clean and modern decor. The champagne that awaited us was a nice gift too. The environment is very peaceful, very quiet.. a nice sanctuary away from the busy streets of the city. The hotel also locks down at night .. so we felt very safe. The staff is very helpful * Kind and the transportation vehicle was large enough to take us to and from destinations in comfort as we had a big group & lots of luggage. Highly recommend this gem in the center of Prague.","May 28, 2019","17    MOOo by the Castle
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g274707-d12590190-Reviews-MOOo_by_the_Castle-Prague_Bohemia.html
970,"The hotel has an excellent location. The staff is very nice and facilitated all kinds of help to make our trip more enjoyable.The apartment is very spacious, comfortable and clean. Highly recommended for families.","May 28, 2019","17    MOOo by the Castle
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g274707-d12590190-Reviews-MOOo_by_the_Castle-Prague_Bohemia.html
971,"We stayed here for four days/three nights at the beginning of May, in a one-bedroom apartment. The apartment itself was great, with a spacious bedroom, and a living room with a decent kitchen set-up and dining table. Front desk staff were great in answering any questions we had. MOOo is located on a small side street (actually, more like a small side walkway) off Nerudova. It's a fairly steep set of stairs and sidewalk down, or alternately, you can come up to the hotel if you start below it at Bretislavova (we found that a little easier). We came in from the Prague airport via the 119 bus and then the subway. The closest stop for the subway is Malostranska, which left us with a walk of about 15 minutes. Alternately you can take the aboveground tram, which leaves you off at Malostranske square, and then it's just 5 minutes and a couple blocks uphill to the hotel.Pro tip: there's a Starbucks in the square right where the tram stop is. I know that travel is supposed to be about broadening your perspective and experiencing the local culture and all, but we had a couple of mornings where we just wanted to get coffee and get out into the city, so that worked out well for us. MOOo is a 5-10 minute walk to the Castle complex, depending on how fast you motor uphill. It's also all of about 10 minutes from the Charles Bridge. The Wallenstein Gardens are also nearby, on the walk between the hotel and the metro stop. One of the days we walked past, the doors were open and we decided to check it out, and it was a lovely space to explore. Petrin Park is also nearby, and while you are up at the castle, you can check out Novy Svet. One thing you should know about this place is that the stairs leading up are a bit of a challenge. They are pitched more steeply than what would be considered standard in the US, and they slant a little downward. Max, who was the person who greeted us and set us up when we arrived, told us that the building is something like 500 years old and is a UNESCO protected site, and that they are limited in what they can renovate, so the stairs are what they are. We were able to get up and down without mishap, but someone with mobility issues might find this a bit problematic. That said, we would stay here again without question. Overall, we had an excellent experience here.","May 12, 2019","17    MOOo by the Castle
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g274707-d12590190-Reviews-MOOo_by_the_Castle-Prague_Bohemia.html
972,"This was our second time staying here and it just keeps getting better. The two bedroom apartment included all the high end amenities needed to make our stay perfect. One bedroom looked out to the courtyard and the other looked out into the street. The housekeepers (Nadia and Masha) keep our accommodations immaculate. They were very attentive and quickly brought us extra sheets upon request. Cloe and everyone at the reception desk were extremely knowledgeable about the area. She even went way out of her way to help us find our driver when He was lost! Max, our main contact person at ""The Castle"" went way above and beyond to make our stay perfect, even providing us with a bottle of Prosecco. Thanks to everyone at Mooo by the Castle for making this trip memorable!","April 27, 2019","17    MOOo by the Castle
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g274707-d12590190-Reviews-MOOo_by_the_Castle-Prague_Bohemia.html
973,"MOOo is a fantastic old-world hotel on a side street just down the road from the castle and a short walk from the Charles Bridge. It's a wonderful place to stay. My wife and I stayed for a week in a 2 king bed, 2 & 1/2 bath apt. on the second floor with another couple we were traveling with. Access was via an amazing wooden spiral staircase dating back to 1546. The apt. was a home away from home with an amazing staff. Max, the hotel manager, was the perfect host. He anticipated and took care of our every need during our stay. The staff (Alyssa, May, Chloe, and Martyna) were very personable, friendly, and helpful as well. Prague is a beautiful city and MOOo makes it that much better. We're looking forward to visiting again. Thank MOOo!","April 20, 2019","17    MOOo by the Castle
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g274707-d12590190-Reviews-MOOo_by_the_Castle-Prague_Bohemia.html
974,"Our room was an amazing one bedroom and we could not have asked for a nice experience. The room was amazing value and was so close to the Castle. It was about a 6 minute walk to a main transport hub and it was easy to get around from there. The service and hospitality was some of the best we've seen and we would stay here again in a heartbeat. Everything was just easy, comfortable and relaxing when we stayed there. I was like your own apartment and we really would recommend it to anyone.","April 10, 2019","17    MOOo by the Castle
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g274707-d12590190-Reviews-MOOo_by_the_Castle-Prague_Bohemia.html
975,"We traveled as a family of four with another family to visit Prague for the first time. We didn’t quite know what to expect but were more than pleased with our accommodations. To start, the staff were always warm, welcoming, and eager to help. For example, we quickly realized that we had forgotten to bring electrical outlet converters and they were more than happy to lend us a couple when asked. The apartment was spacious, clean and modern, but still retained a cozy rustic feel. The kitchenette was well stocked with cups, utensils, an espresso machine, electric teapot, cooking ware, microwave, and even a dishwasher. Both the main bed and pull out beds were very comfortable and the latter was a surprise as this is usually not the case. My favorite feature was the extra touch of the heated floors in the bathroom. We absolutely loved our stay there and only wish there were more Mooo properties that we could stay at in the future. This is a rare find and I would highly recommend this apartment for a stay in Prague. It was also very close to the Prague Castle which was an added plus. Thank you, Mooo by the Castle for the wonderful memories. I think our experience was best summarized by my daughter who said that she never wanted to leave!","April 2, 2019","17    MOOo by the Castle
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g274707-d12590190-Reviews-MOOo_by_the_Castle-Prague_Bohemia.html
976,"From the courtyard around an old Alchemists' house, this apartment hotel is everything one can wish for in Prague. Mystery, romance, ancience all wrapped in an extraordinary creative decor and ultimate comfort inside the apartment. Max the house manager was brilliant in helping us navigate the trip prior to arrival and while we were there. The local wine and cognac bars are a must to explore. I will miss walking up the old and irregular stairs made in 1456. It was a spectacular stay, the feel of Mooo was just right and will stay with me! Thanks to the staff for enabling this trip.","March 21, 2019","17    MOOo by the Castle
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g274707-d12590190-Reviews-MOOo_by_the_Castle-Prague_Bohemia.html
977,"Thank you MOOo by the Castle for an amazing 4 night stay in Prague. We loved every aspect of the apartment and slept very well each night. We really appreciated the friendly service we received throughout our stay, all the staff couldn't do enough for us. The apartment is very well located and is within walking distance to all the main tourist attractions. We hope we can come back and stay again in the future. Thanks again. Jonathan & Emma.","March 10, 2019","17    MOOo by the Castle
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g274707-d12590190-Reviews-MOOo_by_the_Castle-Prague_Bohemia.html
978,"Great rooms, lovely part of town a great place to stay, would recommend to anyone. The staff looked after us well and sorted ourt transfers and things to do and they couldnt do enough for us.We would definatley visit again","February 28, 2019","17    MOOo by the Castle
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g274707-d12590190-Reviews-MOOo_by_the_Castle-Prague_Bohemia.html
979,"Traveling as a family with small children, we usually stay in apartments instead of hotels. This was one of the best vacation apartments we have ever stayed in. Everything was just perfect. The building itself is beautifully restored. The children particularly liked climbing up the fairy tale tower and greeting Cookie the Cow every time we crossed the main gate. The apartments are spacious, clean, well-maintained, quiet, tastefully decorated, and nice and warm in the winter. The location is also great, right in the middle of Mala Strana and a short walk or tram ride from the Old Town. In addition to the sights and picturesque lanes, we enjoyed Mala Strana's quieter nightlife. Dinners at very nearby Santini Garden, U Magistra Kelly and Kuchyn were all excellent. The alchemy-themed bar on the ground floor was also fun and worth checking out.But what really makes Mooo stand out is the staff. Everybody we came across was incredibly nice and helpful, from the moment we booked until the airport transfer for our return flight. Finally, we would highly recommend the walking tour arranged by Mooo. The guide was friendly, knowledgeable and great with children. We will definitely be back!","February 25, 2019","17    MOOo by the Castle
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g274707-d12590190-Reviews-MOOo_by_the_Castle-Prague_Bohemia.html
980,"My partner and I have just enjoyed a 3 night stay at MOOo by the Castle. From the initial booking the staff could not have been more helpful. We opted to book directly through their website which offered a free pickup/drop off to the airport during our stay – this was an amazing touch and made out transfers extremely easy. We received a warm welcome upon arrival and the very helpful girl on reception also provided some recommendations for dinner – St Martins was one of our favourites – the food is AMAZING and well worth a visit during your stay. The apartments themselves were FANTASTIC ! High end appliances, beautifully decorated and very much a home from home. I cannot recommend these apartments enough. We were so impressed by the apartments and staff that we’re currently looking at booking up again for another trip this year. Thank you to all the staff for our amazing stay in Prague. :-)","February 22, 2019","17    MOOo by the Castle
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g274707-d12590190-Reviews-MOOo_by_the_Castle-Prague_Bohemia.html
981,"This apartment is extremely beautiful. Delicately designed, we love everything about this place, interesting interior and exterior. We stayed in a room with painted ceiling. The staff is the best part, Max the manager and Chloe at the reception are awesome. Nadia who cleaned the apartment did a fantastic job, the room is spotless! We couldn’t find anything bad about this place besides well...once you enter the room you don’t want to go out ever, it is THAT cozy!Thank you Mooo team!","February 13, 2019","17    MOOo by the Castle
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g274707-d12590190-Reviews-MOOo_by_the_Castle-Prague_Bohemia.html
982,"This place exceeded all expectations. The team there has done a great job of incorporating the charm and culture of the building with modern conveniences. The apartments are beautiful and the staff is attentitive and truly care about the happiness of the guests. Each apartment is surprisingly large. We had a group who rented the 2 bedroom and the 1 bedroom, and they were both really big with plenty of space to socialize and sit. The hotel location is an easy walk to most everything you want to see in the city, though be prepared to walk uphill when returning to the hotel. You can find multiple restaurants and bars within a couple blocks, but it is a very quiet area. Inside the hotel is tower you can walk up (about 4 stories) and look out over the city. There is a bar downstairs that cannot be missed. It incorporates the Alchemist history associated with the building. Don't let the quirky name fool you. This is a top notch, well appointed place and I highly recommend it to anyone traveling to that magical city.","February 8, 2019","17    MOOo by the Castle
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g274707-d12590190-Reviews-MOOo_by_the_Castle-Prague_Bohemia.html
983,"My daughter booked this trip as a birthday gift for my 50th birthday, I love cows hence booking the apartment with the quirky name. We had a great welcome - a full sized cow in the courtyard! Not real I’m might add. The staff during the booking process were so helpful and wrote such friendly emails. They organised our transfer to and from the airport. The driver was a lovely chatty person. Pre bookez a wonderful French restaurant for a great Steak for us as we would not have been able to get on otherwise, The 2 bed apartment was amazing, modern luxury. We were just up from the American embassy below the castle. Plenty of walking involved but not a problem. I 100% recommend the apartment. Even a bottle of Prosecco was waiting us in a bucket of ice as we entered the apartment.","January 16, 2019","17    MOOo by the Castle
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g274707-d12590190-Reviews-MOOo_by_the_Castle-Prague_Bohemia.html
984,The apartment is located 5 minutes walk from the Castle. Although it is located in a very popular area the rooms are very quiet since they have double windows. The apartment was equipped with everything we need and the kids loved the big Flatscreens with Netflix. We came by car and they have a good parking at about 400meters away. Will definitely come again,"January 2, 2019","17    MOOo by the Castle
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g274707-d12590190-Reviews-MOOo_by_the_Castle-Prague_Bohemia.html
985,"Just returned home after spending two nights in two bedroom apartment and have to endorse all reviews before this place is amazing.The staff are so helpful, we had booked at last minute for New Year and Martyna managed to organise us a restaurant to see the New Year in and gave as several recommendations for places to stay, she made sure we had a fantastic time.We loved Praha and look forward to returning and definitely want to stay at Mooo again.","January 2, 2019","17    MOOo by the Castle
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g274707-d12590190-Reviews-MOOo_by_the_Castle-Prague_Bohemia.html
986,"We stayed for 3 nights at MOOo. It was a perfectly furnished apartment in the heart of new town on the hill, right by the American embassy. The apartment was big, with nice bedding and nice bathrooms. WiFi service was very fast. Plenty of restaurants, bars and shops nearby and a short walk to the castle. There were a few cafes nearby for breakfast. The hotel sent a van to pick us up from the airport. Parking would be difficult. The neighborhood was quiet. The staff was helpful. If you have any physical limitations i would recommend checking ahead of time to ensure a room on the first floor. We had to go up two flights of steep stairs. Thankfully, the staff helped carry our suitcases. ","December 25, 2018","17    MOOo by the Castle
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g274707-d12590190-Reviews-MOOo_by_the_Castle-Prague_Bohemia.html
987,Moo located in great area of Prague...Absolutely gorgeous apartments for our trip to Prague..beautiful building..gorgeous cosy furnishings..really friendly helpful staff..great value..what more can you ask for......,"December 16, 2018","17    MOOo by the Castle
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g274707-d12590190-Reviews-MOOo_by_the_Castle-Prague_Bohemia.html
988,"What a fantastic 3 nights we had at the MOO""o apartments.Centrally located and very high spec amenities.Thanks for the complimentary prosecco,however as you will have gathered we dont drink.will return.","December 15, 2018","17    MOOo by the Castle
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g274707-d12590190-Reviews-MOOo_by_the_Castle-Prague_Bohemia.html
989,"We stayed here after reading all the other excellent reviews. There really is a reason why they have so many 5/5 reviews! First of all, the location is excellent, you’re in the centre of everything you’d want to be (and if you book on their website you get airport transfer included). There are loads of places to go for food and drink within 5 minutes walk as well. The room itself was excellent, comfortable bed, big tv, Bose sound system, Nespresso machine. It was spotlessly clean and came with a nice bottle of Prosecco on arrival as well. They also had a cot and high chair waiting for us (we travelled with an 11 month old). Finally the service from the staff was exceptional. There was nothing they couldn’t do. As we were leaving, we had half an hour wait for our taxi and an American member of staff made us feel very welcome getting us coffee, chatting to us etc. There is not one thing I could think of that needs improving in this place, it really is that good!","December 8, 2018","17    MOOo by the Castle
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g274707-d12590190-Reviews-MOOo_by_the_Castle-Prague_Bohemia.html
990,"Had a brilliant short break in Prague, staying at Mooo by the castle. Had read the excellent reviews and it didn't disappoint. We had 2 of the 1 bedroom apartments, each side of the courtyard. They were both lovely - very large, modern and well equipped. A great place to come back and chill after a full day sightseeing in this beautiful city. Thoroughly recommend and we'll definitely come back. ","November 19, 2018","17    MOOo by the Castle
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g274707-d12590190-Reviews-MOOo_by_the_Castle-Prague_Bohemia.html
991,"we were a group of 12, when i booked the rooms i read the reviews, looked at the pictures and thought to may self ""it's to good to be true"". but in fact it is even better! the pictures? well in reality the place is even more charming, the rooms are big, beautifully designed and supper comfortable. the location is perfect. Special thanks goes to the wonderful Max - what a great welcome, what a great person, i haven't got the words to thank him enough! So Prague is amazing and by staying at ""MOOo by the castle"" you'll up-great your visit from great to excellent. i'm trying to express my gratitude to Max and the staff at MOOo's and i can't find the words - so a thank you will do.if you want to treat your self to a great hotel & experience - book a room at MOOo by the castel!!!!  ","November 17, 2018","17    MOOo by the Castle
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g274707-d12590190-Reviews-MOOo_by_the_Castle-Prague_Bohemia.html
992,"What an amazing, unique, BEAUTIFUL place to stay. My only regret is that they were so booked that we could only stay 3 nights. The service was fantastic, the apartments were INCREDIBLE as was the rest of the hotel...courtyard and bar were perfect. I would recommend this to anyone headed to Prague. Location of Mooo by the Castle is just around the corner from the tourist area/castle. Incredibly walkable.","November 1, 2018","17    MOOo by the Castle
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g274707-d12590190-Reviews-MOOo_by_the_Castle-Prague_Bohemia.html
993,"We had an amazing time during our stay at MOOo by the Castle. The room was large and had almost everything that we could ask for. The beds were very comfortable. At first I was unsure about the 1 blanket per person set up but my husband and I ended up loving it. No more having your blankets stolen from you in the middle of the night. The neighborhood was safe and very quiet at night. It was a welcome escape from the hordes of people in Old Town. The only suggestion that I have is maybe adding a full length mirror in the bedroom. The few minor hiccups we had...no towel replacements for the first 3 days of our trip and an issue with the hot water... were resolved promptly and with a smile.A word of caution... the hotel is partway up a small but steep hill and our room (#14) was on the 3rd floor with no elevator. While this was not a problem for us, it may be a problem for some. If you have trouble with stairs, maybe ask for a room on a lower floor.","October 25, 2018","17    MOOo by the Castle
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g274707-d12590190-Reviews-MOOo_by_the_Castle-Prague_Bohemia.html
994,"My family and I, we really had a Wonderfull stay at the Mooo by the Castle. The flat was amazing, top end quality and with a design and comfortable that made us feel at home. Highly recommended for short and long stays.","October 22, 2018","17    MOOo by the Castle
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g274707-d12590190-Reviews-MOOo_by_the_Castle-Prague_Bohemia.html
995,"We had a wonderful stay at MOOo by the Castle Apartments! Before our stay I communicated with the hotel directly, and they were so helpful and informative. We stayed in a Two Bedroom Apartment Monday until Friday, and we enjoyed a spacious, clean and luxurious apartment where they had though of everything. The kitchenette was super and had all the necessary amenities that 4 (or more) people would need, the living room was spacious as well as the two bedrooms that were absolutely perfect, beautiful decorated and very spacious. Just outside the door to the aparment you can enjoy the view of the court yard, and it was very relaxing sitting there, enjoying a cup of coffee and the view of the yard.The location of the hotel is super, about 5-10 minutes walking to the Charles Bridge (Karlův most), and therefore a super starting point for experiencing Prague.All of the staff were so helpful, nice and service minded. We have stayed at a lot of hotels, but we all experienced a lot more service than you will at other hotels. Because we had a late flight we asked to keep the room a bit longer than 12 o'clock, and that was not a problem - and they would not charge us anything extra for it either. Absolutely a super staff!We have stayed in Prague earlier, but we were much so satisified with this hotel - and cannot reccomend it enough!","October 20, 2018","17    MOOo by the Castle
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g274707-d12590190-Reviews-MOOo_by_the_Castle-Prague_Bohemia.html
996,"We had a great stay at Moo by the Castle. The location is perfect, in the old part of Prague, but away from the busy roads in the Old Town. We had an amazing room with lots of details and charm, and met very kind and helpfull staff throught the stay. Highly reccommended.","September 16, 2018","17    MOOo by the Castle
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g274707-d12590190-Reviews-MOOo_by_the_Castle-Prague_Bohemia.html
997,"MOOo is fantastic. Large suite, beautifully designed. Every detail is perfect. Wonderful kitchen, large bedroom, beautiful bath, comfy bed...everything. staff was very friendly and helpful. Stair is awesome if you are agile. Very unique setting. We could not believe how affordable this marvelous place was. Also in a great location. Close to everything but quiet in the evening. The tram will get you within 4-5 blocks. ","September 11, 2018","17    MOOo by the Castle
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g274707-d12590190-Reviews-MOOo_by_the_Castle-Prague_Bohemia.html
998,"Yes, part of the reason why I choose MOOo by the Castle was the cow theme. But aside from that the apartment, building and courtyard were simply beautiful. I stayed in Apartment 1, which was ground floor facing the street. This wasn't much of a problem as the street was quiet at night. The only potential problem was leaving windows open while you were out (this apartment did not have air-con). The furniture was of a high quality and I loved the various cow-related furnishings. The kitchen comes with lots of utensils and the mini fridge is a decent size. This apartment did not come with a separate bath, but the shower had a rain shower head.Staff were awesome, very friendly and fulfilled everything I needed. The location is up a slope, so that may be a concern for those with mobility issues. If not, I found it great. Within walking distance to the Castle and Charles Bridge and also a tram station. There's also a small supermarket just up the slope, that closes at 23:00, and some restaurants nearby, including Santini Garden just across the street.MOOo and Prague itself exceeded my expectations and I would love to come back.","August 30, 2018","17    MOOo by the Castle
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g274707-d12590190-Reviews-MOOo_by_the_Castle-Prague_Bohemia.html
999,"From the very first second of meeting Cookie the Cow, to the sad time of saying goodbye we could not find one fault with staying here. The staff were more than friendly, welcoming and helpful. Anything and everything from getting extra pods for the nespresso machine to printing our boarding passes they did with the upmost professionalism. The apartment itself was nothing short of five stars: nespresso coffe machine for those mornings after the night before; Bose Bluetooth speakers and Netflix for afternoon siestas; and most importantly the cleanliness from the daily maid service made it a comfortable place to relax. The location itself was nothing more than ideal, short walk from places to eat and drink but far enough you’re not kept up at night with the loud hustle and bustle. Prague is a beautiful city, which everyone should have the joy of experiencing, and where better to base yourself than half way up the hill to the beautiful views by the castle.","August 12, 2018","17    MOOo by the Castle
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g274707-d12590190-Reviews-MOOo_by_the_Castle-Prague_Bohemia.html
1000,This is a great location near the awesome Prague Castle. Just a few minutes walking distance to the Charles Bridge and many other great sights in Prague. Our family of 4 was visiting Prague for the first time and couldn't be happier with the Mooo Apartments. The apartment is very nice and very comfortable. Some apartments have AC so make sure to request that if you are used to having AC and are visiting during a warm season. The staff is excellent and were so welcoming. We loved it!,"August 9, 2018","17    MOOo by the Castle
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g274707-d12590190-Reviews-MOOo_by_the_Castle-Prague_Bohemia.html
